,tweet,id,time,user,location,favourites,retweet-count,hashtags
1879,"A batch of snow may develop in south-central New Jersey later today, creating slick spots and dropping a couple inc… https://t.co/oujubGyHNa",1070256597207867392,2018-12-05 10:00:31,19071682,"State College, PA",12,9,[]
1880,Air pollution continues to be a major concern across New Delhi and other locations across northern #India as little… https://t.co/5tquJ2kbDU,1070238876193697792,2018-12-05 08:50:06,19071682,"State College, PA",17,11,[India]
1881,"Evansville, Indiana, picked up 0.9"" of snow on Tuesday, breaking the daily record of a trace from 2010. Drier weath… https://t.co/IF1aSzJN6B",1070221253540229120,2018-12-05 07:40:05,19071682,"State College, PA",9,7,[]
1882,"Key West, Florida, hit 86 F on Tuesday which tied the daily record originally set in 1880. Much cooler air will fil… https://t.co/L3AenZTKlN",1070203644996395010,2018-12-05 06:30:07,19071682,"State College, PA",13,12,[]
1883,"A tsunami warning remains in effect for New Caledonia, Vanuatu and Fiji after a powerful 7.5 magnitude #earthquake… https://t.co/AusAte0w7Q",1070186440858972160,2018-12-05 05:21:45,19071682,"State College, PA",41,45,[earthquake]
1884,"RT @NWS_NTWC: Tsunami Info Stmt: M7.6 in the Loyalty Islands region
   2018PST Dec 4: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",1070176925157638145,2018-12-05 04:43:56,19071682,"State College, PA",0,214,[NTWC]
1885,"Snow showers are riddling the Ohio Valley tonight, leaving some areas with a fresh coating to a couple inches of sn… https://t.co/vaJvkMAsby",1070168404164788224,2018-12-05 04:10:04,19071682,"State College, PA",14,7,[]
1886,"While a major snowstorm is not in the cards, rounds of snow showers and a fresh blast of wintry air could lead to t… https://t.co/IC5bNjbpsF",1070149521961828357,2018-12-05 02:55:03,19071682,"State College, PA",19,16,[]
1887,The latest winter storm will sweep from west to east across the southern United States through this weekend with it… https://t.co/usqIkcbP9V,1070130919510605824,2018-12-05 01:41:07,19071682,"State College, PA",14,11,[]
1888,"A storm that will travel across the country this week will reach the eastern United States by the weekend, threaten… https://t.co/9yO061FTb6",1070115093738860545,2018-12-05 00:38:14,19071682,"State College, PA",24,23,[]
1889,While bouts of showers and occasional gusty winds will spread across the United Kingdom and Ireland each day throug… https://t.co/GA2Fx4WZh0,1070095739420852224,2018-12-04 23:21:20,19071682,"State College, PA",14,5,[]
1890,Thursday will bring snow showers and a fresh blast of frigid air and to the Great Lakes and Northeast:… https://t.co/9qpZvv3wtM,1070076544440254466,2018-12-04 22:05:03,19071682,"State College, PA",12,8,[]
1891,"Snow, ice, rain and heavy thunderstorms will disrupt travel and across the southern United States at the end of the… https://t.co/PYf1lO7OvI",1070056416302505984,2018-12-04 20:45:04,19071682,"State College, PA",40,24,[]
1892,"A significant shift in the weather is expected across Queensland, Australia, this week as many areas continue to de… https://t.co/x2PF9UHNqa",1070035025389912064,2018-12-04 19:20:04,19071682,"State College, PA",9,4,[]
1893,"A midweek storm will spread rain from San Francisco to Los Angeles and San Diego, bringing a renewed flood and muds… https://t.co/2cYrciWRqP",1070015144808382464,2018-12-04 18:01:05,19071682,"State College, PA",16,20,[]
1894,"26 tornadoes have been confirmed from Saturday's outbreak in central Illinois, per @NWSLincolnIL. This is a new rec… https://t.co/C3nsjQ8VRN",1069990989467660288,2018-12-04 16:25:06,19071682,"State College, PA",9,9,[]
1895,Some rounds of lake-effect snow will once again impact parts of the Northeast this week as temperatures plummet:… https://t.co/M8NPiL1BdX,1069970786088300545,2018-12-04 15:04:49,19071682,"State College, PA",23,16,[]
1896,RT @AccuRayno: Weekend storm; Pattern screams snow and ice in Southern Plains https://t.co/RqGVSutc6Y,1069966103017914368,2018-12-04 14:46:12,19071682,"State College, PA",0,16,[]
1897,"A storm that will travel across the country this week will reach the eastern United States by the weekend, threaten… https://t.co/NmVh72cwDk",1069940563108085762,2018-12-04 13:04:43,19071682,"State College, PA",23,21,[]
1898,Anyone headed to the Capitol Building today to pay their respects to the late President George H.W. Bush should dre… https://t.co/n2Yd57lurg,1069902899474505728,2018-12-04 10:35:03,19071682,"State College, PA",3,7,[]
1899,"While temperatures have soared to near 60 F in Philadelphia the past couple of days, they will struggle to reach ev… https://t.co/JtbsoayPzz",1069882775912833024,2018-12-04 09:15:05,19071682,"State College, PA",14,15,[]
1900,"In just the first three days of the month, Tallahassee, Florida has already received over 200% of its normal rainfa… https://t.co/Xnj4yPh0co",1069866426037608448,2018-12-04 08:10:07,19071682,"State College, PA",11,11,[]
1901,"The Pacific Northwest will be cold with generally clear skies for much of the week, allowing plenty of opportunity… https://t.co/VDRvOqxKHd",1069848877409411072,2018-12-04 07:00:23,19071682,"State College, PA",11,3,[]
1902,Aftershocks with magnitudes has high as 3.0 continue to rattle the Anchorage area. While cooler weather is building… https://t.co/Ts6wPcyw3q,1069829918845009921,2018-12-04 05:45:03,19071682,"State College, PA",32,19,[]
1903,"Residents of the UK should prepare for the potential for travel delays, power cuts and property damage later this w… https://t.co/njNkrcQLoz",1069812302621356032,2018-12-04 04:35:03,19071682,"State College, PA",11,15,[]
1904,A storm that will originate in the western United States is expected to dip through the southern Plains at the end… https://t.co/2wFADT9o3g,1069792169731469312,2018-12-04 03:15:03,19071682,"State College, PA",19,15,[]
1905,"A storm that will travel across the country this week will reach the eastern United States by the weekend, threaten… https://t.co/Mc10JvteIU",1069774554820739072,2018-12-04 02:05:03,19071682,"State College, PA",39,30,[]
1906,"The late President George H.W. Bush will lie in state in the Capitol Rotunda in Washington, D.C., early this week,… https://t.co/Pcr66sgnbq",1069758272431906816,2018-12-04 01:00:21,19071682,"State College, PA",9,7,[]
1907,A new winter storm is gearing up to bring widespread impacts from the south-central United States to the East later… https://t.co/1QnUbbY58w,1069739365004439552,2018-12-03 23:45:14,19071682,"State College, PA",23,15,[]
1908,"RT @StormOfCorn: Records:  Melbourne and Vero Beach, Florida have tied their monthly record highs, matching the heat of Dec. 6, 1942 in Mel…",1069717851416772609,2018-12-03 22:19:44,19071682,"State College, PA",0,9,[]
1909,"The south-central US will face a major storm at the end of the week, delivering thunderstorms, heavy rain and disru… https://t.co/EA4Phx08PT",1069710383513067528,2018-12-03 21:50:04,19071682,"State College, PA",10,14,[]
1910,"A significant shift in the weather is expected across Queensland, Australia, this week as many areas continue to de… https://t.co/adqM5394mX",1069687739921121281,2018-12-03 20:20:05,19071682,"State College, PA",9,5,[]
1911,The first week of December will bring a widespread chill to much of the eastern and central United States:… https://t.co/WbPCuleaHA,1069666344336064517,2018-12-03 18:55:04,19071682,"State College, PA",43,28,[]
1912,Will a snowstorm hit the eastern US this weekend? Here are two possible scenarios:   https://t.co/OSgtmiSOXZ https://t.co/3PYDYJljwO,1069645019265597441,2018-12-03 17:30:20,19071682,"State College, PA",96,50,[]
1913,"California faces another round of widespread rain and mountain snow this week, bringing a renewed threat for floodi… https://t.co/EzNmbUzc8l",1069622131242209281,2018-12-03 15:59:23,19071682,"State College, PA",20,12,[]
1914,The weather will worsen later this week as a potent windstorm takes aim at the UK and Ireland:… https://t.co/XjzuMPRFsD,1069599891586990080,2018-12-03 14:31:01,19071682,"State College, PA",9,7,[]
1915,The southern Plains will face a potent winter storm by the end of the week: https://t.co/uzMfwlkMbN https://t.co/ZANK6JeQDU,1069575022115733504,2018-12-03 12:52:11,19071682,"State College, PA",51,35,[]
1916,Anyone planning to visit the Capitol Building to pay their respects to the late President George H.W. Bush can leav… https://t.co/9XqJq38WeZ,1069546930479484928,2018-12-03 11:00:34,19071682,"State College, PA",6,3,[]
1917,"In Louisville, Sunday's high temperature was over 15 F lower than Saturday's. Another cooldown is in store for toda… https://t.co/nM2wXGxJCc",1069529185759232001,2018-12-03 09:50:03,19071682,"State College, PA",13,9,[]
1918,"Despite average high temperatures in the 70s, temperatures soared into the 80s across Florida this weekend. A few m… https://t.co/kdvySg15YT",1069511570772889603,2018-12-03 08:40:03,19071682,"State College, PA",11,6,[]
1919,"Visibility is currently 2 miles or less across the Northeast, including in Philadelphia, Albany, Hartford and Bosto… https://t.co/TTyx2hfQPw",1069493964162703360,2018-12-03 07:30:05,19071682,"State College, PA",8,2,[]
1920,"While the threat for severe weather has waned, much of southern Georgia and the Florida Panhandle remain under flas… https://t.co/XwL9T0kF7I",1069479953379598337,2018-12-03 06:34:25,19071682,"State College, PA",10,6,[]
1921,"More than 100 bushfires are raging across Queensland, Australia, but good news is in the forecast:… https://t.co/SIi6wfN1tG",1069454945349484545,2018-12-03 04:55:03,19071682,"State College, PA",12,3,[]
1922,December is picking up right where November left off with cold air set to dominate the midwestern and northeastern… https://t.co/bVvOFadbKZ,1069438587937148928,2018-12-03 03:50:03,19071682,"State College, PA",16,12,[]
1923,"The late President George H.W. Bush will lie in state in the Capitol Rotunda in Washington, D.C., early this week,… https://t.co/g3e9o9fGs3",1069422231476977669,2018-12-03 02:45:03,19071682,"State College, PA",33,17,[]
1924,"Downed power lines, flipped vehicles and wind damage have been reported after a tornado spawned from a thunderstorm… https://t.co/hrHBIH61Mf",1069403357532602368,2018-12-03 01:30:03,19071682,"State College, PA",18,15,[]
1925,A new winter storm is gearing up to bring widespread impacts from the south-central United States to the East later… https://t.co/ia9SFLctml,1069385188067737600,2018-12-03 00:17:51,19071682,"State College, PA",14,14,[]
1926,@ELWUnplugged @FCN2go @fcntim @fcnmike @WeatherLauren @_WeatherStove Wow! May AccuWeather use this image in their s… https://t.co/6aDTvtF5XW,1069382305666539521,2018-12-03 00:06:24,19071682,"State College, PA",0,0,[]
1927,There are reports of at least 130 homes damaged from two tornadoes in Crawford County this afternoon:… https://t.co/ffHzikdPy3,1069363618410635265,2018-12-02 22:52:09,19071682,"State College, PA",17,14,[]
1928,Injuries have been reported on Kings Bay Naval Base in Georgia following a radar confirmed tornado:… https://t.co/NBnvbjAWER,1069343519213592577,2018-12-02 21:32:17,19071682,"State College, PA",107,68,[]
1929,RT @NWSJacksonville: Tornado Warning continues for Kingsland GA until 4:00 PM EST https://t.co/HrF9qAYJo2,1069334051813818368,2018-12-02 20:54:39,19071682,"State College, PA",0,6,[]
1930,"Today has started with severe thunderstorms and downpours threatening parts of the Southeast, and additional advers… https://t.co/47K3G6iAKY",1069314022607020032,2018-12-02 19:35:04,19071682,"State College, PA",10,6,[]
1931,"Residents in Cleveland, Ohio, and Erie, Pennsylvania need to watch for thunderstorms to produce damaging winds late… https://t.co/OVEODYDpOG",1069298920940027904,2018-12-02 18:35:04,19071682,"State College, PA",11,14,[]
1932,"After an outbreak of tornadoes caused damage in Illinois on Saturday, the threat for severe weather and flooding wi… https://t.co/Vk6hbpFMcC",1069283575642669061,2018-12-02 17:34:05,19071682,"State College, PA",9,11,[]
1933,Week 13 of the NFL season is here. Several East Coast matchups will face weather impacts this week as multiple syst… https://t.co/QWScHetF2W,1069265020121436160,2018-12-02 16:20:21,19071682,"State College, PA",8,4,[]
1934,"Threat for severe weather, including isolated tornadoes, and flooding downpours continues across the Southeast this… https://t.co/S9znHsORNa",1069245745344258051,2018-12-02 15:03:45,19071682,"State College, PA",15,11,[]
1935,Snow continues to fall at Lambeau Field and is expected to persist through tailgating and the game between the… https://t.co/fSlhEu7d4P,1069230826947268611,2018-12-02 14:04:29,19071682,"State College, PA",31,8,[]
1936,"Saturday's severe storms left a trail of damage across central Illinois. Photos: https://t.co/Qtzv6G4yiJ

 https://t.co/sXfUG66Ckn",1069217132616056833,2018-12-02 13:10:04,19071682,"State College, PA",13,7,[]
1937,Use caution on the roadways in portions of New England this morning as snow and a wintry mix continues to fall:… https://t.co/D2S8FND9oU,1069199587674648577,2018-12-02 12:00:21,19071682,"State College, PA",12,12,[]
1938,Heavy thunderstorms are moving over the same areas of southern Georgia and prompting flash flood warnings:… https://t.co/TxFotSUDQ9,1069181898168115200,2018-12-02 10:50:03,19071682,"State College, PA",6,10,[]
1939,"While firefighters will battle dangerous heat and gusty winds through Monday, there are signs of much-needed rain f… https://t.co/X0WAgN2mRk",1069164284540829701,2018-12-02 09:40:04,19071682,"State College, PA",9,2,[]
1940,"Pensacola, Florida, started the month of December on a rather wet note, with 4.28"" of rain recorded on Saturday. Th… https://t.co/DENaMQrMF6",1069146673467789312,2018-12-02 08:30:05,19071682,"State College, PA",7,5,[]
1941,"Track the wintry weather moving into Michigan on radar: https://t.co/GJ7CsHpVNj

 https://t.co/fYleYzBqWZ",1069129048142548992,2018-12-02 07:20:03,19071682,"State College, PA",16,6,[]
1942,"RT @NWSTallahassee: Tornado Warning including Dougherty County, GA until 2:15 AM EST https://t.co/WCgCXtVUEQ",1069120977609678848,2018-12-02 06:47:59,19071682,"State College, PA",0,14,[]
1943,"Snow continues to fall in Minneapolis, with 2-4"" reported around the city so far. The snowy conditions will gradual… https://t.co/P9otGD5vJY",1069111776657268736,2018-12-02 06:11:25,19071682,"State College, PA",21,8,[]
1944,A tornado watch remains in effect across portions of Georgia and Alabama as heavy storms rumble through. Latest sev… https://t.co/AkrRGDkp4h,1069088796141133826,2018-12-02 04:40:06,19071682,"State College, PA",16,12,[]
1945,"The late-President George H.W. Bush will lie in state in the Capitol Rotunda in Washington, D.C., early next week,… https://t.co/2hsRHp7e4E",1069071180219465728,2018-12-02 03:30:06,19071682,"State College, PA",14,10,[]
1946,"A surge of warmer air will accompany a storm with drenching rain, fog and travel disruptions in the northeastern Un… https://t.co/F16QbtT9u4",1069054810308132864,2018-12-02 02:25:03,19071682,"State College, PA",21,14,[]
1947,"People in St. Louis, as well as Springfield and Peoria, Illinois, should be on the lookout for more storms that can… https://t.co/ezjQEw9ajs",1069037190720700416,2018-12-02 01:15:02,19071682,"State College, PA",31,19,[]
1948,"A large tornado was recorded near Easton, #Illinois. Winds can be strong enough in some of the storms in lieu of a… https://t.co/5RoSfoFgNf",1069017554243465216,2018-12-01 23:57:00,19071682,"State College, PA",30,13,[Illinois]
1949,"@217Problems Wow! Did you take this video? If so, may AccuWeather use this video in their syndicated coverage with credit to you?",1069007578343059457,2018-12-01 23:17:22,19071682,"State College, PA",6,0,[]
1950,"RT @ReedTimmerAccu: Confirmed #tornado between Topeka and Easton, IL as of 5:00 pm! Heading toward Forest City, IL next! Take shelter now i…",1069004646004477953,2018-12-01 23:05:43,19071682,"State College, PA",0,35,[tornado]
1951,The same storm system responsible for lighting up the South Central states with violent storms to end the week will… https://t.co/OIwf3uJUnP,1069002495417090050,2018-12-01 22:57:10,19071682,"State College, PA",12,6,[]
1952,"A tornado was seen near Valley City, Illinois, on Saturday evening. People in St. Louis, as well as Springfield and… https://t.co/GxqrQUUpiu",1068988221332303873,2018-12-01 22:00:27,19071682,"State College, PA",39,24,[]
1953,"RT @ReedTimmerAccu: CONFIRMED #TORNADO between Griggsville and Valley City, IL as of 2:38 pm! Storm chaser confirmed report @breakingweathe…",1068979631896829952,2018-12-01 21:26:19,19071682,"State College, PA",0,39,[TORNADO]
1954,"A band of heavy snow is advancing into the Twin Cities area, which can quickly deteriorate travel conditions by mak… https://t.co/oFmWO0EVcH",1068977257065123840,2018-12-01 21:16:53,19071682,"State College, PA",15,13,[]
1955,"Despite the calendar flipping to December, unseasonable warmth will dominate South Florida into early week before c… https://t.co/lugqlcpG55",1068960426577276933,2018-12-01 20:10:00,19071682,"State College, PA",13,2,[]
1956,"Areas from Nebraska and South Dakota to portions of Minnesota, Iowa, Wisconsin and Michigan can expect a storm to b… https://t.co/6aKt611X4v",1068936912247930886,2018-12-01 18:36:34,19071682,"State College, PA",17,7,[]
1957,There is a risk for thunderstorms capable of producing waterspouts and tornadoes in the Florida Panhandle early thi… https://t.co/NTnIVxjaKn,1068918351064387584,2018-12-01 17:22:49,19071682,"State College, PA",7,10,[]
1958,The threat for severe weather will shift to the mid-Mississippi Valley and the southern United States today:… https://t.co/Z17iOqztmJ,1068900211257499649,2018-12-01 16:10:44,19071682,"State College, PA",9,5,[]
1959,A 6.3 magnitude earthquake struck about 70 miles off the coast of Indonesia. There were no initial reports of injur… https://t.co/lrCsBBgDVg,1068868063825747970,2018-12-01 14:02:59,19071682,"State College, PA",21,16,[]
1960,"Following a chilly rain at the start of the weekend, milder air will surge into the mid-Atlantic on Sunday, with hi… https://t.co/3r4kYQmqg7",1068842163042160642,2018-12-01 12:20:04,19071682,"State College, PA",6,7,[]
1961,Snow is ramping up across Nebraska and will continue to intensify throughout the morning hours. Motorists will face… https://t.co/p7gmGz3WQV,1068824545925218304,2018-12-01 11:10:04,19071682,"State College, PA",10,9,[]
1962,"As a stretch of unseasonable warmth continues in South Florida, Miami will challenge Sunday's daily record high of… https://t.co/xcb9jZbAfW",1068807017471578112,2018-12-01 10:00:25,19071682,"State College, PA",14,11,[]
1963,A line of storms with a history of producing damaging winds gusts up to 70 mph continues to race across Missouri an… https://t.co/ttBSJaZQ46,1068789316569174016,2018-12-01 08:50:04,19071682,"State College, PA",9,4,[]
1964,"While California dried out to end the week, a new storm will bring rain and mountain snow back to the state on Satu… https://t.co/salQUlxPZY",1068771693575966720,2018-12-01 07:40:03,19071682,"State College, PA",10,7,[]
1965,"After breaking their daily rainfall record on Friday, Little Rock, Arkansas, will turn out much drier to kick off t… https://t.co/hdegC2H1SL",1068754084143005696,2018-12-01 06:30:04,19071682,"State College, PA",11,9,[]
1966,Storms plowing through eastern Oklahoma have produced wind gusts in excess of 60 mph. Just across the border in sou… https://t.co/GwLGAtU1i1,1068736467822936064,2018-12-01 05:20:04,19071682,"State College, PA",12,8,[]
1967,"Track the latest severe weather alerts across the South Central states here: https://t.co/WPh7rMcO2B

 https://t.co/Q2kQnL6e4Y",1068717636299747328,2018-12-01 04:05:14,19071682,"State College, PA",20,7,[]
1968,"There have been over 100 aftershocks following today's magnitude 7.0 #earthquake near Anchorage, Alaska:… https://t.co/tyyjuIDAPW",1068713822335262720,2018-12-01 03:50:05,19071682,"State College, PA",62,60,[earthquake]
1969,Disruptive snow will spread across the central Us this weekend with some areas experiencing blizzard conditions:… https://t.co/UkvGdEscH0,1068693341909540865,2018-12-01 02:28:42,19071682,"State College, PA",15,12,[]
1970,"RT @StormOfCorn: The 2018 #hurricane season is officially coming to a conclusion tonight.  Numerically, it was slightly more intense than a…",1068676478597038081,2018-12-01 01:21:42,19071682,"State College, PA",0,21,[hurricane]
1971,"The 2018 Atlantic hurricane season is officially over. Here is a look at the 15 named storms, including Hurricane F… https://t.co/HPG2gUiDLD",1068671111473319936,2018-12-01 01:00:22,19071682,"State College, PA",134,61,[]
1972,"RT @ReedTimmerAccu: Dangerous #tornado warned supercell heading toward Ozark, Altus, Arkansas and then the Coal Hill area! Time is 6:42 pm…",1068667332355125248,2018-12-01 00:45:21,19071682,"State College, PA",0,66,[tornado]
1973,"It will be turning warmer, but unsettled across the Northeast this weekend as a new storm system tracks across the… https://t.co/oi3ZdopTtF",1068653196430725120,2018-11-30 23:49:11,19071682,"State College, PA",17,14,[]
1974,"RT @AccuAstronomy: A minor geomagnetic storm is expected this weekend, similar to a storm in early November that produced auroras across th…",1068652142712537088,2018-11-30 23:45:00,19071682,"State College, PA",0,10,[]
1975,A plunge of cold air may bring a freeze to portions of California and the interior Southwest later this weekend int… https://t.co/zs5n712Jwn,1068634181436153858,2018-11-30 22:33:37,19071682,"State College, PA",14,11,[]
1976,RT @Brittany_Boyer: Even though the east coast terrain is opening quick ⛷️Super jealous of how much snow they got this week in Cali!! Top r…,1068622206643638272,2018-11-30 21:46:02,19071682,"State College, PA",0,6,[]
1977,"Severe thunderstorms will rumble across part of the south-central US into Friday night, bringing the risk of damagi… https://t.co/ZLQBiAaTAX",1068616774260846593,2018-11-30 21:24:27,19071682,"State College, PA",11,14,[]
1978,The tsunami warning has been canceled in Anchorage after no tsunami observations were recorded:… https://t.co/mRSKx3MMKh,1068582544864669696,2018-11-30 19:08:26,19071682,"State College, PA",92,55,[]
1979,"UPDATE: @NWS_NTWC says the tsunami warning in southern Alaska has been canceled. However, there is major infrastruc… https://t.co/hEgLkE4aCC",1068582223400615936,2018-11-30 19:07:10,19071682,"State College, PA",65,67,[]
1980,"A 'monster' #earthquake in Anchorage, Alaska has triggered tsunami warnings. Follow along for the latest:… https://t.co/VzB2C0Fx2S",1068575151292391424,2018-11-30 18:39:03,19071682,"State College, PA",109,144,[earthquake]
1981,The USGS has revised the magnitude to 7.0 in its latest update. https://t.co/elGLAp00cv,1068570355017617409,2018-11-30 18:20:00,19071682,"State College, PA",17,34,[]
1982,This map shows where a tsunami warning is in place for coastal areas of southern Alaska following a magnitude 6.6… https://t.co/90O9qBr9Fr,1068568023685042177,2018-11-30 18:10:44,19071682,"State College, PA",292,366,[]
1983,"@Chase_AK Chase, we hope you are safe. Did you take this video? If so, may @accuweather use this footage in our syn… https://t.co/IDNpYu1Niu",1068565646122909697,2018-11-30 18:01:17,19071682,"State College, PA",0,0,[]
1984,RT @NWS_NTWC: Fri Nov 30 17:37:07 UTC 2018  event picture https://t.co/aT9Pv1kvXp,1068564833560342530,2018-11-30 17:58:03,19071682,"State College, PA",0,727,[]
1985,"BREAKING: A magnitude 6.6 #earthquake has struck 7.4 miles northwest of Anchorage, Alaska, the USGS reports. https://t.co/mghI9CC2cY",1068564337432895488,2018-11-30 17:56:05,19071682,"State College, PA",137,149,[earthquake]
1986,Travel from Nebraska to Michigan will be disrupted this weekend by gusty winds and near-blizzard conditions:… https://t.co/77I6ldwZTq,1068557635304267777,2018-11-30 17:29:27,19071682,"State College, PA",10,11,[]
1987,"Firefighters battling bushfires in Australia, much-needed rain may finally arrive next week: https://t.co/fry40KEQNY https://t.co/Ncks2DJ4k8",1068543405163188224,2018-11-30 16:32:55,19071682,"State College, PA",5,6,[]
1988,"In Week 13 of the NFL, several East Coast matchups will be impacted by weather systems in the South and Northeast:… https://t.co/ngRRgC98WV",1068528848399200259,2018-11-30 15:35:04,19071682,"State College, PA",2,1,[]
1989,The 2018 Atlantic hurricane season concludes today. It was an above-normal season in terms of intensity and the num… https://t.co/I3CcT903ER,1068508722270535680,2018-11-30 14:15:05,19071682,"State College, PA",15,13,[]
1990,"A surge of warmer air will accompany a storm with drenching rain, fog and travel disruptions in the northeastern US… https://t.co/LkKZMUGb2f",1068487860846821378,2018-11-30 12:52:12,19071682,"State College, PA",13,9,[]
1991,A storm will produce blizzard conditions and unleash over a foot of snow over a portion of the northern Plains and… https://t.co/1XDichrPoG,1068452105608941568,2018-11-30 10:30:07,19071682,"State College, PA",11,13,[]
1992,"Following the travel disruptions from Storm Diana around midweek, additional bouts of rain and wind are expected to… https://t.co/KSTNAY1jJN",1068431960073228288,2018-11-30 09:10:04,19071682,"State College, PA",7,4,[]
1993,"Bodrum, Turkey, has received more rain in the past 2 days (4.53"") than what typically falls during all of November… https://t.co/VeXfhrNCje",1068414441988005888,2018-11-30 08:00:27,19071682,"State College, PA",13,13,[]
1994,"While temperatures have averaged below normal in Washington, D.C., so far this month, the first few days of Decembe… https://t.co/Sr8G1itomF",1068396730541113345,2018-11-30 06:50:05,19071682,"State College, PA",19,16,[]
1995,Phoenix will end its stretch of dry weather that has lasted since Oct. 23rd as rain moves in tonight:… https://t.co/24d0nNXJMh,1068379113738698752,2018-11-30 05:40:04,19071682,"State College, PA",6,6,[]
1996,"Track the snow across Wyoming on radar: https://t.co/gMnQENaDwQ

 https://t.co/Z1VcBu62so",1068361495891857408,2018-11-30 04:30:04,19071682,"State College, PA",8,3,[]
1997,"Over 1,000 flights have been delayed across the southwestern United States as a powerful winter storm slams the reg… https://t.co/tPnVxIBlVA",1068341840292794368,2018-11-30 03:11:58,19071682,"State College, PA",17,12,[]
1998,"A mix of freezing rain, sleet and snow will lead to slick travel from Pennsylvania to Iowa into Friday morning:… https://t.co/O5eWI59bD1",1068323009134559233,2018-11-30 01:57:08,19071682,"State College, PA",21,22,[]
1999,A thunderstorm is tracking directly over Los Angeles and could cause urban flooding and travel disruptions through… https://t.co/AvT5kCu0Bj,1068302152194498561,2018-11-30 00:34:15,19071682,"State College, PA",23,14,[]
2000,Roads are closed across California due to flooding and mudslides near the burn scars of recent wildfires. Live stor… https://t.co/dYjaiYdyet,1068290650947366912,2018-11-29 23:48:33,19071682,"State College, PA",23,35,[]
2001,"RT @Brittany_Boyer: It has been a soaking rain for parts of California over the last 48 hours. Heavy rain is causing many problems today, e…",1068286330281566210,2018-11-29 23:31:23,19071682,"State College, PA",0,9,[]
2002,"A Flash Flood Warning has been issued that includes Chico, Paradise and Magalia California until 9:15 p.m. PST:… https://t.co/ZnmAjI6SdC",1068273704742907905,2018-11-29 22:41:13,19071682,"State College, PA",15,14,[]
2003,Major debris flow and rocks have closed State Route 38 in both directions from Valley of the Falls Dr. to Lake Will… https://t.co/FquTi0tmJ3,1068260838493040640,2018-11-29 21:50:05,19071682,"State College, PA",14,24,[]
2004,"RT @ButteSheriff: EVACUATION ORDER ISSUED DUE TO FLOODING: 
An evacuation order has been issued for Honey Run road from
200 block to Skyway…",1068254791598555141,2018-11-29 21:26:04,19071682,"State College, PA",0,175,[]
2005,There is a Flood Warning in effect and a Mandatory Evacuation Order for residents near Trabuco Creek:… https://t.co/0Gn8DPk07h,1068253278855720960,2018-11-29 21:20:03,19071682,"State College, PA",9,10,[]
2006,"In Virginia Tech's makeup game from Hurricane Florence, the Hokies matchup with Marshall will most likely be impact… https://t.co/a1GK9nUzh8",1068236930335350784,2018-11-29 20:15:05,19071682,"State College, PA",7,2,[]
2007,"Heavy #LARain and mountain snow are spreading across California and will bring the risk of flooding, mudslides and… https://t.co/wZwVnScwxS",1068226405035581440,2018-11-29 19:33:16,19071682,"State College, PA",14,11,[LARain]
2008,"Milder weather is expected for December, but numerous cities in the Northeast have already seen impressive snow tot… https://t.co/OTKNoRMUqY",1068213018142609408,2018-11-29 18:40:04,19071682,"State College, PA",16,4,[]
2009,"A warm end to the week will bring threatening winds, flooding rain and even a few tornadoes as storms tear through… https://t.co/DgMV4jNnNJ",1068195474807668737,2018-11-29 17:30:21,19071682,"State College, PA",33,21,[]
2010,"States in parts of the northern Plains and upper Midwest can expect a few inches of snow this weekend, thanks to a… https://t.co/7rPArW3VOv",1068179043126845440,2018-11-29 16:25:04,19071682,"State College, PA",20,13,[]
2011,Heavy rain continues to fall in Los Angeles as mandatory evacuations have already been issued for people living nea… https://t.co/9j53TAy7x3,1068164992065777664,2018-11-29 15:29:14,19071682,"State College, PA",11,16,[]
2012,Severe storms and a significant snowstorm are forecast for the central US in the coming days:… https://t.co/u14xxTYLTb,1068149031724040198,2018-11-29 14:25:49,19071682,"State College, PA",25,24,[]
2013,"Cold air will hang around the Northeast today, but milder air will return to the region this weekend:… https://t.co/95ssisIraa",1068126631779344384,2018-11-29 12:56:48,19071682,"State College, PA",15,13,[]
2014,RT @AccuRayno: Two threats for snow next week https://t.co/x8SWt4DMSj,1068107223585497088,2018-11-29 11:39:41,19071682,"State College, PA",0,21,[]
2015,"Less wind is anticipated for the evening commute, but the ripple effect from these delays could continue to impact… https://t.co/MSzwlIJOxQ",1068095665421647872,2018-11-29 10:53:45,19071682,"State College, PA",5,1,[]
2016,"By the upcoming weekend, another blizzard will be eyeing the central US. Powerful wind, significant snow accumulati… https://t.co/gePwi2QjUR",1068079639178952704,2018-11-29 09:50:04,19071682,"State College, PA",12,7,[]
2017,"Periods of snow have been sweeping through the Minneapolis area overnight, leading to slick roads, low visibility a… https://t.co/UeG5pUIlcy",1068062153914179584,2018-11-29 08:40:35,19071682,"State College, PA",3,2,[]
2018,Bands of heavy snow are making their way out of northern New England as the effects of the recent nor'easter finall… https://t.co/npqIGr2IuQ,1068046919992311808,2018-11-29 07:40:03,19071682,"State College, PA",3,3,[]
2019,"Debris flows have reportedly washed over roads in Santa Cruz County, California - and much more rain is still on th… https://t.co/LSdxPL7cCk",1068029317010079744,2018-11-29 06:30:06,19071682,"State College, PA",16,17,[]
